架次编号,时刻（s）,阶段,状态
T01,2443.285,cruise,直连
T01,2443.535,cruise,直连
T01,2443.784,cruise,直连
T01,2444.034,cruise,直连
T01,2444.284,cruise,直连
T01,2444.534,cruise,直连
T01,2444.784,cruise,直连
T01,2445.034,cruise,直连
T01,2445.284,cruise,直连
T01,2445.534,cruise,直连
T01,2445.784,cruise,直连
T01,2446.034,cruise,直连
T01,2446.284,cruise,直连
T01,2446.534,cruise,直连
T01,2446.784,cruise,直连
T01,2447.033,cruise,直连
T01,2447.283,cruise,直连
T01,2447.533,cruise,直连
T01,2447.783,cruise,直连
T01,2448.033,cruise,直连
T01,2448.283,cruise,直连
T01,2448.533,cruise,直连
T01,2448.783,cruise,直连
T01,2449.033,cruise,直连
T01,2449.283,cruise,直连
T01,2449.533,cruise,直连
T01,2449.783,cruise,直连
T01,2450.033,cruise,直连
T01,2450.283,cruise,直连
T01,2450.532,cruise,直连
T01,2450.782,cruise,直连
T01,2451.032,cruise,直连
T01,2451.282,cruise,直连
T01,2451.532,cruise,直连
T01,2451.782,cruise,直连
T01,2452.032,cruise,直连
T01,2452.282,cruise,直连
T01,2452.532,cruise,直连
T01,2452.782,cruise,直连
T01,2453.032,cruise,直连
T01,2453.282,cruise,直连
T01,2453.532,cruise,直连
T01,2453.782,cruise,直连
T01,2454.031,cruise,直连
T01,2454.281,cruise,直连
T01,2454.531,cruise,直连
T01,2454.781,cruise,直连
T01,2455.031,cruise,直连
T01,2455.281,cruise,直连
T01,2455.531,cruise,直连
T01,2455.781,cruise,直连
T01,2456.031,cruise,直连
T01,2456.281,cruise,直连
T01,2456.531,cruise,直连
T01,2456.781,cruise,直连
T01,2457.031,cruise,直连
T01,2457.281,cruise,直连
T01,2457.53,cruise,直连
T01,2457.78,cruise,直连
T01,2458.03,cruise,直连
T01,2458.28,cruise,直连
T01,2458.53,cruise,直连
T01,2458.78,cruise,直连
T01,2459.03,cruise,直连
T01,2459.28,cruise,直连
T01,2459.53,cruise,直连
T01,2459.78,cruise,直连
T01,2460.03,cruise,直连
T01,2460.28,cruise,直连
T01,2460.53,cruise,直连
T01,2460.78,cruise,直连
T01,2461.029,cruise,直连
T01,2461.279,cruise,直连
T01,2461.529,cruise,直连
T01,2461.779,cruise,直连
T01,2462.029,cruise,直连
T01,2462.279,cruise,直连
T01,2462.529,cruise,直连
T01,2462.779,cruise,直连
T01,2463.029,cruise,直连
T01,2463.279,cruise,直连
T01,2463.529,cruise,直连
T01,2463.779,cruise,直连
T01,2464.029,cruise,直连
T01,2464.279,cruise,直连
T01,2464.528,cruise,直连
T01,2464.778,cruise,直连
T01,2465.028,cruise,直连
T01,2465.278,cruise,直连
T01,2465.528,cruise,直连
T01,2465.778,cruise,直连
T01,2466.028,cruise,直连
T01,2466.278,cruise,直连
T01,2466.528,cruise,直连
T01,2466.778,cruise,直连
T01,2467.028,cruise,直连
T01,2467.278,cruise,直连
T01,2467.528,cruise,直连
T01,2467.777,cruise,直连
T01,2468.027,cruise,直连
T01,2468.277,cruise,直连
T01,2468.527,cruise,直连
T01,2468.777,cruise,直连
T01,2469.027,cruise,直连
T01,2469.277,cruise,直连
T01,2469.527,cruise,直连
T01,2469.777,cruise,直连
T01,2470.027,cruise,直连
T01,2470.277,cruise,直连
T01,2470.527,cruise,直连
T01,2470.777,cruise,直连
T01,2471.027,cruise,直连
T01,2471.276,cruise,直连
T01,2471.526,cruise,直连
T01,2471.776,cruise,直连
T01,2472.026,cruise,直连
T01,2472.276,cruise,直连
T01,2472.526,cruise,直连
T01,2472.776,cruise,直连
T01,2473.026,cruise,直连
T01,2473.276,cruise,直连
T01,2473.526,cruise,直连
T01,2473.776,cruise,直连
T01,2474.026,cruise,直连
T01,2474.276,cruise,直连
T01,2474.526,cruise,直连
T01,2474.775,cruise,直连
T01,2475.025,cruise,直连
T01,2475.275,cruise,直连
T01,2475.525,cruise,直连
T01,2475.775,cruise,直连
T01,2476.025,cruise,直连
T01,2476.275,cruise,直连
T01,2476.525,cruise,直连
T01,2476.775,cruise,直连
T01,2477.025,cruise,直连
T01,2477.275,cruise,直连
T01,2477.525,cruise,直连
T01,2477.775,cruise,直连
T01,2478.025,cruise,直连
T01,2478.274,cruise,直连
T01,2478.524,cruise,直连
T01,2478.774,cruise,直连
T01,2479.024,cruise,直连
T01,2479.274,cruise,直连
T01,2479.524,cruise,直连
T01,2479.774,cruise,直连
T01,2480.024,cruise,直连
T01,2480.274,cruise,直连
T01,2480.524,cruise,直连
T01,2480.774,cruise,直连
T01,2481.024,cruise,直连
T01,2481.274,cruise,直连
T01,2481.524,cruise,直连
T01,2481.773,cruise,直连
T01,2482.023,cruise,直连
T01,2482.273,cruise,直连
T01,2482.523,cruise,直连
T01,2482.773,cruise,直连
T01,2483.023,cruise,直连
T01,2483.273,cruise,直连
T01,2483.523,cruise,直连
T01,2483.773,cruise,直连
T01,2484.023,cruise,直连
T01,2484.273,cruise,直连
T01,2484.523,cruise,直连
T01,2484.773,cruise,直连
T01,2485.022,cruise,直连
T01,2485.272,cruise,直连
T01,2485.522,cruise,直连
T01,2485.772,cruise,直连
T01,2486.022,cruise,直连
T01,2486.272,cruise,直连
T01,2486.522,cruise,直连
T01,2486.772,cruise,直连
T01,2487.022,cruise,直连
T01,2487.272,cruise,直连
T01,2487.522,cruise,直连
T01,2487.772,cruise,直连
T01,2488.022,cruise,直连
T01,2488.272,cruise,直连
T01,2488.521,cruise,直连
T01,2488.771,cruise,直连
T01,2489.021,cruise,直连
T01,2489.271,cruise,直连
T01,2489.521,cruise,直连
T01,2489.771,cruise,直连
T01,2490.021,cruise,直连
T01,2490.271,cruise,直连
T01,2490.521,cruise,直连
T01,2490.771,cruise,直连
T01,2491.021,cruise,直连
T01,2491.271,cruise,直连
T01,2491.521,cruise,直连
T01,2491.771,cruise,直连
T01,2492.02,cruise,直连
T01,2492.27,cruise,直连
T01,2492.52,cruise,直连
T01,2492.77,cruise,直连
T01,2493.02,cruise,直连
T01,2493.27,cruise,直连
T01,2493.52,cruise,直连
T01,2493.77,cruise,直连
T01,2494.02,cruise,直连
T01,2494.27,cruise,直连
T01,2494.52,cruise,直连
T01,2494.77,cruise,直连
T01,2495.02,cruise,直连
T01,2495.27,cruise,直连
T01,2495.519,cruise,直连
T01,2495.769,cruise,直连
T01,2496.019,cruise,直连
T01,2496.269,cruise,直连
T01,2496.519,cruise,直连
T01,2496.769,cruise,直连
T01,2497.019,cruise,直连
T01,2497.269,cruise,直连
T01,2497.519,cruise,直连
T01,2497.769,cruise,直连
T01,2498.019,cruise,直连
T01,2498.269,cruise,直连
T01,2498.519,cruise,直连
T01,2498.769,cruise,直连
T01,2499.018,cruise,直连
T01,2499.268,cruise,直连
T01,2499.518,cruise,直连
T01,2499.768,cruise,直连
T01,2500.018,cruise,直连
T01,2500.268,cruise,直连
T01,2500.518,cruise,直连
T01,2500.768,cruise,直连
T01,2501.018,cruise,直连
T01,2501.268,cruise,直连
T01,2501.518,cruise,直连
T01,2501.768,cruise,直连
T01,2502.018,cruise,直连
T01,2502.267,cruise,直连
T01,2502.517,cruise,直连
T01,2502.767,cruise,直连
T01,2503.017,cruise,直连
T01,2503.267,cruise,直连
T01,2503.517,cruise,直连
T01,2503.767,cruise,直连
T01,2504.017,cruise,直连
T01,2504.267,cruise,直连
T01,2504.517,cruise,直连
T01,2504.767,cruise,直连
T01,2505.017,cruise,直连
T01,2505.267,cruise,直连
T01,2505.517,cruise,直连
T01,2505.766,cruise,直连
T01,2506.016,cruise,直连
T01,2506.266,cruise,直连
T01,2506.516,cruise,直连
T01,2506.766,cruise,直连
T01,2507.016,cruise,直连
T01,2507.266,cruise,直连
T01,2507.516,cruise,直连
T01,2507.766,cruise,直连
T01,2508.016,cruise,直连
T01,2508.266,cruise,直连
T01,2508.516,cruise,直连
T01,2508.766,cruise,直连
T01,2509.016,cruise,直连
T01,2509.265,cruise,直连
T01,2509.515,cruise,直连
T01,2509.765,cruise,直连
T01,2510.015,cruise,直连
T01,2510.265,cruise,直连
T01,2510.515,cruise,直连
T01,2510.765,cruise,直连
T01,2511.015,cruise,直连
T01,2511.265,cruise,直连
T01,2511.515,cruise,直连
T01,2511.765,cruise,直连
T01,2512.015,cruise,直连
T01,2512.265,cruise,直连
T01,2512.515,cruise,直连
T01,2512.764,cruise,直连
T01,2513.014,cruise,直连
T01,2513.264,cruise,直连
T01,2513.514,cruise,直连
T01,2513.764,cruise,直连
T01,2514.014,cruise,直连
T01,2514.264,cruise,直连
T01,2514.514,cruise,直连
T01,2514.764,cruise,直连
T01,2515.014,cruise,直连
T01,2515.264,cruise,直连
T01,2515.514,cruise,直连
T01,2515.764,cruise,直连
T01,2516.014,cruise,直连
T01,2516.263,cruise,直连
T01,2516.513,cruise,直连
T01,2516.763,cruise,直连
T01,2517.013,cruise,直连
T01,2517.263,cruise,直连
T01,2517.513,cruise,直连
T01,2517.763,cruise,直连
T01,2518.013,cruise,直连
T01,2518.263,cruise,直连
T01,2518.513,cruise,直连
T01,2518.763,cruise,直连
T01,2519.013,cruise,直连
T01,2519.263,cruise,直连
T01,2519.513,cruise,直连
T01,2519.762,cruise,直连
T01,2520.012,cruise,直连
T01,2520.262,cruise,直连
T01,2520.512,cruise,直连
T01,2520.762,cruise,直连
T01,2521.012,cruise,直连
T01,2521.262,cruise,直连
T01,2521.512,cruise,直连
T01,2521.762,cruise,直连
T01,2522.012,cruise,直连
T01,2522.262,cruise,直连
T01,2522.512,cruise,直连
T01,2522.762,cruise,直连
T01,2523.011,cruise,直连
T01,2523.261,cruise,直连
T01,2523.511,cruise,直连
T01,2523.761,cruise,直连
T01,2524.011,cruise,直连
T01,2524.261,cruise,直连
T01,2524.511,cruise,直连
T01,2524.761,cruise,直连
T01,2525.011,cruise,直连
T01,2525.261,cruise,直连
T01,2525.511,cruise,直连
T01,2525.761,cruise,直连
T01,2526.011,cruise,直连
T01,2526.261,cruise,直连
T01,2526.51,cruise,直连
T01,2526.76,cruise,直连
T01,2527.01,cruise,直连
T01,2527.26,cruise,直连
T01,2527.51,cruise,直连
T01,2527.76,cruise,直连
T01,2528.01,cruise,直连
T01,2528.26,cruise,直连
T01,2528.51,cruise,直连
T01,2528.76,cruise,直连
T01,2529.01,cruise,直连
T01,2529.26,cruise,直连
T01,2529.51,cruise,直连
T01,2529.76,cruise,直连
T01,2530.009,cruise,直连
T01,2530.259,cruise,直连
T01,2530.509,cruise,直连
T01,2530.759,cruise,直连
T01,2531.009,cruise,直连
T01,2531.259,cruise,直连
T01,2531.509,cruise,直连
T01,2531.759,cruise,直连
T01,2532.009,cruise,直连
T01,2532.259,cruise,直连
T01,2532.509,cruise,直连
T01,2532.759,cruise,直连
T01,2533.009,cruise,直连
T01,2533.259,cruise,直连
T01,2533.508,cruise,直连
T01,2533.758,cruise,直连
T01,2534.008,cruise,直连
T01,2534.258,cruise,直连
T01,2534.508,cruise,直连
T01,2534.758,cruise,直连
T01,2535.008,cruise,直连
T01,2535.258,cruise,直连
T01,2535.508,cruise,直连
T01,2535.758,cruise,直连
T01,2536.008,cruise,直连
T01,2536.258,cruise,直连
T01,2536.508,cruise,直连
T01,2536.758,cruise,直连
T01,2537.007,cruise,直连
T01,2537.257,cruise,直连
T01,2537.507,cruise,直连
T01,2537.757,cruise,直连
T01,2538.007,cruise,直连
T01,2538.257,cruise,直连
T01,2538.507,cruise,直连
T01,2538.757,cruise,直连
T01,2539.007,cruise,直连
T01,2539.257,cruise,直连
T01,2539.507,cruise,直连
T01,2539.757,cruise,直连
T01,2540.007,cruise,直连
T01,2540.256,cruise,直连
T01,2540.506,cruise,直连
T01,2540.756,cruise,直连
T01,2541.006,cruise,直连
T01,2541.256,cruise,直连
T01,2541.506,cruise,直连
T01,2541.756,cruise,直连
T01,2542.006,cruise,直连
T01,2542.256,cruise,直连
T01,2542.506,cruise,直连
T01,2542.756,cruise,直连
T01,2543.006,cruise,直连
T01,2543.256,cruise,直连
T01,2543.506,cruise,直连
T01,2543.755,cruise,直连
T01,2544.005,cruise,直连
T01,2544.255,cruise,直连
T01,2544.505,cruise,直连
T01,2544.755,cruise,直连
T01,2545.005,cruise,直连
T01,2545.255,cruise,直连
T01,2545.505,cruise,直连
T01,2545.755,cruise,直连
T01,2546.005,cruise,直连
T01,2546.255,cruise,直连
T01,2546.505,cruise,直连
T01,2546.755,cruise,直连
T01,2547.005,cruise,直连
T01,2547.254,cruise,直连
T01,2547.504,cruise,直连
T01,2547.754,cruise,直连
T01,2548.004,cruise,直连
T01,2548.254,cruise,直连
T01,2548.504,cruise,直连
T01,2548.754,cruise,直连
T01,2549.004,cruise,直连
T01,2549.254,cruise,直连
T01,2549.504,cruise,直连
T01,2549.754,cruise,直连
T01,2550.004,cruise,直连
T01,2550.254,cruise,直连
T01,2550.504,cruise,直连
T01,2550.753,cruise,直连
T01,2551.003,cruise,直连
T01,2551.253,cruise,直连
T01,2551.503,cruise,直连
T01,2551.753,cruise,直连
T01,2552.003,cruise,直连
T01,2552.253,cruise,直连
T01,2552.503,cruise,直连
T01,2552.753,cruise,直连
T01,2553.003,cruise,直连
T01,2553.253,cruise,直连
T01,2553.503,cruise,直连
T01,2553.753,cruise,直连
T01,2554.003,cruise,直连
T01,2554.252,cruise,直连
T01,2554.502,cruise,直连
T01,2554.752,cruise,直连
T01,2555.002,cruise,直连
T01,2555.252,cruise,直连
T01,2555.502,cruise,直连
T01,2555.752,cruise,直连
T01,2556.002,cruise,直连
T01,2556.252,cruise,直连
T01,2556.502,cruise,直连
T01,2556.752,cruise,直连
T01,2557.002,cruise,直连
T01,2557.252,cruise,直连
T01,2557.501,cruise,直连
T01,2557.751,cruise,直连
T01,2558.001,cruise,直连
T01,2558.251,cruise,直连
T01,2558.501,cruise,直连
T01,2558.751,cruise,直连
T01,2559.001,cruise,直连
T01,2559.251,cruise,直连
T01,2559.501,cruise,直连
T01,2559.751,cruise,直连
T01,2560.001,cruise,直连
T01,2560.251,cruise,直连
T01,2560.501,cruise,直连
T01,2560.751,cruise,直连
T01,2561.0,cruise,直连
T01,2561.25,cruise,直连
T01,2561.5,cruise,直连
T01,2561.75,cruise,直连
T01,2562.0,cruise,直连
T01,2562.25,cruise,直连
T01,2562.5,cruise,直连
T01,2562.75,cruise,直连
T01,2563.0,cruise,直连
T01,2563.25,cruise,直连
T01,2563.5,cruise,直连
T01,2563.75,cruise,直连
T01,2564.0,cruise,直连
T01,2564.25,cruise,直连
T01,2564.499,cruise,直连
T01,2564.749,cruise,直连
T01,2564.999,cruise,直连
T01,2565.249,cruise,直连
T01,2565.499,cruise,直连
T01,2565.749,cruise,直连
T01,2565.999,cruise,直连
T01,2566.249,cruise,直连
T01,2566.499,cruise,直连
T01,2566.749,cruise,直连
T01,2566.999,cruise,直连
T01,2567.249,cruise,直连
T01,2567.499,cruise,直连
T01,2567.749,cruise,直连
T01,2567.998,cruise,直连
T01,2568.248,cruise,直连
T01,2568.498,cruise,直连
T01,2568.748,cruise,中继
T01,2568.998,cruise,中继
T01,2569.248,cruise,中继
T01,2569.498,cruise,中继
T01,2569.748,cruise,中继
T01,2569.998,cruise,中继
T01,2570.248,cruise,中继
T01,2570.498,cruise,中继
T01,2570.748,cruise,中继
T01,2570.998,cruise,中继
T01,2571.248,cruise,中继
T01,2571.497,cruise,中继
T01,2571.747,cruise,中继
T01,2571.997,cruise,中继
T01,2572.247,cruise,中继
T01,2572.497,cruise,中继
T01,2572.747,cruise,中继
T01,2572.997,cruise,中继
T01,2573.247,cruise,中继
T01,2573.497,cruise,中继
T01,2573.747,cruise,中继
T01,2573.997,cruise,中继
T01,2574.247,cruise,中继
T01,2574.497,cruise,中继
T01,2574.747,cruise,中继
T01,2574.996,cruise,中继
T01,2575.246,cruise,中继
T01,2575.496,cruise,中继
T01,2575.746,cruise,中继
T01,2575.996,cruise,中继
T01,2576.246,cruise,中继
T01,2576.496,cruise,中继
T01,2576.746,cruise,中继
T01,2576.996,cruise,中继
T01,2577.246,cruise,中继
T01,2577.496,cruise,中继
T01,2577.746,cruise,中继
T01,2577.996,cruise,中继
T01,2578.245,cruise,中继
T01,2578.495,cruise,中继
T01,2578.745,cruise,中继
T01,2578.995,cruise,中继
T01,2579.245,cruise,中继
T01,2579.495,cruise,中继
T01,2579.745,cruise,中继
T01,2579.995,cruise,中继
T01,2580.245,cruise,中继
T01,2580.495,cruise,中继
T01,2580.745,cruise,中继
T01,2580.995,cruise,中继
T01,2581.245,cruise,中继
T01,2581.495,cruise,中继
T01,2581.744,cruise,中继
T01,2581.994,cruise,中继
T01,2582.244,cruise,中继
T01,2582.494,cruise,中继
T01,2582.744,cruise,中继
T01,2582.994,cruise,中继
T01,2583.244,cruise,中继
T01,2583.494,cruise,中继
T01,2583.744,cruise,中继
T01,2583.994,cruise,中继
T01,2584.244,cruise,中继
T01,2584.494,cruise,中继
T01,2584.744,cruise,中继
T01,2584.994,cruise,中继
T01,2585.243,cruise,中继
T01,2585.493,cruise,中继
T01,2585.743,cruise,中继
T01,2585.993,cruise,中继
T01,2586.243,cruise,中继
T01,2586.493,cruise,中继
T01,2586.743,cruise,中继
T01,2586.993,cruise,中继
T01,2587.243,cruise,中继
T01,2587.493,cruise,中继
T01,2587.743,cruise,中继
T01,2587.993,cruise,中继
T01,2588.243,cruise,中继
T01,2588.493,cruise,中继
T01,2588.742,cruise,中继
T01,2588.992,cruise,中继
T01,2589.242,cruise,中继
T01,2589.492,cruise,中继
T01,2589.742,cruise,中继
T01,2589.992,cruise,中继
T01,2590.242,cruise,中继
T01,2590.492,cruise,中继
T01,2590.742,cruise,中继
T01,2590.992,cruise,中继
T01,2591.242,cruise,中继
T01,2591.492,cruise,中继
T01,2591.742,cruise,中继
T01,2591.992,cruise,中继
T01,2592.241,cruise,中继
T01,2592.491,cruise,中继
T01,2592.741,cruise,中继
T01,2592.991,cruise,中继
T01,2593.241,cruise,中继
T01,2593.491,cruise,中继
T01,2593.741,cruise,中继
T01,2593.991,cruise,中继
T01,2594.241,cruise,中继
T01,2594.491,cruise,中继
T01,2594.741,cruise,中继
T01,2594.991,cruise,中继
T01,2595.241,cruise,中继
T01,2595.49,cruise,中继
T01,2595.74,cruise,中继
T01,2595.99,cruise,中继
T01,2596.24,cruise,中继
T01,2596.49,cruise,中继
T01,2596.74,cruise,中继
T01,2596.99,cruise,中继
T01,2597.24,cruise,中继
T01,2597.49,cruise,中继
T01,2597.74,cruise,中继
T01,2597.99,cruise,中继
T01,2598.24,cruise,中继
T01,2598.49,cruise,中继
T01,2598.74,cruise,中继
T01,2598.989,cruise,中继
T01,2599.239,cruise,中继
T01,2599.489,cruise,中继
T01,2599.739,cruise,中继
T01,2599.989,cruise,中继
T01,2600.239,cruise,中继
T01,2600.489,cruise,中继
T01,2600.739,cruise,中继
T01,2600.989,cruise,中继
T01,2601.239,cruise,中继
T01,2601.489,cruise,中继
T01,2601.739,cruise,中继
T01,2601.989,cruise,中继
T01,2602.239,cruise,中继
T01,2602.488,cruise,中继
T01,2602.738,cruise,中继
T01,2602.988,cruise,中继
T01,2603.238,cruise,中继
T01,2603.488,cruise,中继
T01,2603.738,cruise,中继
T01,2603.988,cruise,中继
T01,2604.238,cruise,中继
T01,2604.488,cruise,中继
T01,2604.738,cruise,中继
T01,2604.988,cruise,中继
T01,2605.238,cruise,中继
T01,2605.488,cruise,中继
T01,2605.738,cruise,中继
T01,2605.987,cruise,中继
T01,2606.237,cruise,中继
T01,2606.487,cruise,中继
T01,2606.737,cruise,中继
T01,2606.987,cruise,中继
T01,2607.237,cruise,中继
T01,2607.487,cruise,中继
T01,2607.737,cruise,中继
T01,2607.987,cruise,中继
T01,2608.237,cruise,中继
T01,2608.487,cruise,中继
T01,2608.737,cruise,中继
T01,2608.987,cruise,中继
T01,2609.237,cruise,中继
T01,2609.486,cruise,中继
T01,2609.736,cruise,中继
T01,2609.986,cruise,中继
T01,2610.236,cruise,中继
T01,2610.486,cruise,中继
T01,2610.736,cruise,中继
T01,2610.986,cruise,中继
T01,2611.236,cruise,中继
T01,2611.486,cruise,中继
T01,2611.736,cruise,中继
T01,2611.986,cruise,中继
T01,2612.236,cruise,中继
T01,2612.486,cruise,中继
T01,2612.735,cruise,中继
T01,2612.985,cruise,中继
T01,2613.235,cruise,中继
T01,2613.485,cruise,中继
T01,2613.735,cruise,中继
T01,2613.985,cruise,中继
T01,2614.235,cruise,中继
T01,2614.485,cruise,中继
T01,2614.735,cruise,中继
T01,2614.985,cruise,中继
T01,2615.235,cruise,中继
T01,2615.485,cruise,中继
T01,2615.735,cruise,中继
T01,2615.985,cruise,中继
T01,2616.234,cruise,中继
T01,2616.484,cruise,中继
T01,2616.734,cruise,中继
T01,2616.984,cruise,中继
T01,2617.234,cruise,中继
T01,2617.484,cruise,中继
T01,2617.734,cruise,中继
T01,2617.984,cruise,中继
T01,2618.234,cruise,中继
T01,2618.484,cruise,中继
T01,2618.734,cruise,中继
T01,2618.984,cruise,中继
T01,2619.234,cruise,中继
T01,2619.484,cruise,中继
T01,2619.733,cruise,中继
T01,2619.983,cruise,中继
T01,2620.233,cruise,中继
T01,2620.483,cruise,中继
T01,2620.733,cruise,中继
T01,2620.983,cruise,中继
T01,2621.233,cruise,中继
T01,2621.483,cruise,中继
T01,2621.733,cruise,中继
T01,2621.983,cruise,中继
T01,2622.233,cruise,中继
T01,2622.483,cruise,中继
T01,2622.733,cruise,中继
T01,2622.983,cruise,中继
T01,2623.232,cruise,中继
T01,2623.482,cruise,中继
T01,2623.732,cruise,中继
T01,2623.982,cruise,中继
T01,2624.232,cruise,中继
T01,2624.482,cruise,中继
T01,2624.482,descent,中继
T01,2624.732,descent,中继
